Año,Especie,Puerto,Desembarques
1998.0,Abadejo,San Antonio Oeste,263.6
1999.0,Abadejo,San Antonio Oeste,254.8
2000.0,Abadejo,San Antonio Oeste,208.5
2001.0,Abadejo,San Antonio Oeste,39.6
2002.0,Abadejo,San Antonio Oeste,21.7
2003.0,Abadejo,San Antonio Oeste,22.9
2004.0,Abadejo,San Antonio Oeste,43.4
2005.0,Abadejo,San Antonio Oeste,37.5
2006.0,Abadejo,San Antonio Oeste,11.4
2007.0,Abadejo,San Antonio Oeste,25.2
2008.0,Abadejo,San Antonio Oeste,16.3
2009.0,Abadejo,San Antonio Oeste,43.6
2010.0,Abadejo,San Antonio Oeste,34.8
2011.0,Abadejo,San Antonio Oeste,19.6
2012.0,Abadejo,San Antonio Oeste,20.3
2013.0,Abadejo,San Antonio Oeste,4.978000000000001
2014.0,Abadejo,San Antonio Oeste,16.3
2015.0,Abadejo,San Antonio Oeste,20.825000000000003
2016.0,Abadejo,San Antonio Oeste,10.520999999999999
2017.0,Abadejo,San Antonio Oeste,0.03
2018.0,Abadejo,San Antonio Oeste,1.7
2019.0,Abadejo,San Antonio Oeste,0.46799999999999997
2020.0,Abadejo,San Antonio Oeste,0.874
1999.0,Almeja,San Antonio Oeste,82.8
2001.0,Almeja,San Antonio Oeste,3.4
2008.0,Almeja,San Antonio Oeste,620.1
2009.0,Almeja,San Antonio Oeste,0.0
2010.0,Almeja,San Antonio Oeste,346.0
2011.0,Almeja,San Antonio Oeste,322.2
2019.0,Almeja,San Antonio Oeste,216.261
2020.0,Almeja,San Antonio Oeste,135.279
1989.0,Anchoa de banco,San Antonio Oeste,0.0
1990.0,Anchoa de banco,San Antonio Oeste,0.0
1991.0,Anchoa de banco,San Antonio Oeste,0.0
1992.0,Anchoa de banco,San Antonio Oeste,0.0
1993.0,Anchoa de banco,San Antonio Oeste,0.0
1994.0,Anchoa de banco,San Antonio Oeste,0.0
1995.0,Anchoa de banco,San Antonio Oeste,0.0
1996.0,Anchoa de banco,San Antonio Oeste,0.0
1997.0,Anchoa de banco,San Antonio Oeste,0.0
1998.0,Anchoa de banco,San Antonio Oeste,2.0
1999.0,Anchoa de banco,San Antonio Oeste,0.0
2000.0,Anchoa de banco,San Antonio Oeste,0.0
2001.0,Anchoa de banco,San Antonio Oeste,0.0
2002.0,Anchoa de banco,San Antonio Oeste,0.0
2003.0,Anchoa de banco,San Antonio Oeste,0.0
2004.0,Anchoa de banco,San Antonio Oeste,0.0
2005.0,Anchoa de banco,San Antonio Oeste,0.0
2006.0,Anchoa de banco,San Antonio Oeste,0.0
2007.0,Anchoa de banco,San Antonio Oeste,0.0
2008.0,Anchoa de banco,San Antonio Oeste,25.3
2009.0,Anchoa de banco,San Antonio Oeste,0.0
2010.0,Anchoa de banco,San Antonio Oeste,0.0
2011.0,Anchoa de banco,San Antonio Oeste,0.0
2012.0,Anchoa de banco,San Antonio Oeste,0.1
2013.0,Anchoa de banco,San Antonio Oeste,0.0
2014.0,Anchoa de banco,San Antonio Oeste,0.0
2015.0,Anchoa de banco,San Antonio Oeste,4.39
2016.0,Anchoa de banco,San Antonio Oeste,0.0
2017.0,Anchoa de banco,San Antonio Oeste,0.0
2018.0,Anchoa de banco,San Antonio Oeste,0.0
2019.0,Anchoa de banco,San Antonio Oeste,0.0
2020.0,Anchoa de banco,San Antonio Oeste,0.0
1989.0,Anchoita,San Antonio Oeste,0.0
1990.0,Anchoita,San Antonio Oeste,0.0
1991.0,Anchoita,San Antonio Oeste,1.5
1992.0,Anchoita,San Antonio Oeste,0.0
1993.0,Anchoita,San Antonio Oeste,0.0
1994.0,Anchoita,San Antonio Oeste,0.7
1995.0,Anchoita,San Antonio Oeste,0.0
1996.0,Anchoita,San Antonio Oeste,0.0
1997.0,Anchoita,San Antonio Oeste,0.0
1998.0,Anchoita,San Antonio Oeste,16.0
1999.0,Anchoita,San Antonio Oeste,0.0
2000.0,Anchoita,San Antonio Oeste,0.0
2001.0,Anchoita,San Antonio Oeste,0.0
2002.0,Anchoita,San Antonio Oeste,0.0
2003.0,Anchoita,San Antonio Oeste,0.0
2004.0,Anchoita,San Antonio Oeste,0.0
2005.0,Anchoita,San Antonio Oeste,0.0
2006.0,Anchoita,San Antonio Oeste,0.0
2007.0,Anchoita,San Antonio Oeste,0.0
2008.0,Anchoita,San Antonio Oeste,0.0
2009.0,Anchoita,San Antonio Oeste,0.0
2010.0,Anchoita,San Antonio Oeste,4.2
2011.0,Anchoita,San Antonio Oeste,0.0
2012.0,Anchoita,San Antonio Oeste,0.0
2014.0,Anchoita,San Antonio Oeste,0.0
2017.0,Anchoita,San Antonio Oeste,0.0
2018.0,Anchoita,San Antonio Oeste,141.5
2019.0,Anchoita,San Antonio Oeste,0.0
2020.0,Anchoita,San Antonio Oeste,0.0
2013.0,Anchoita Norte del 41° S,San Antonio Oeste,0.0
2015.0,Anchoita Norte del 41° S,San Antonio Oeste,0.0
2016.0,Anchoita Norte del 41° S,San Antonio Oeste,0.0
2013.0,Anchoita Sur del 41° S,San Antonio Oeste,0.0
2015.0,Anchoita Sur del 41° S,San Antonio Oeste,0.0
2016.0,Anchoita Sur del 41° S,San Antonio Oeste,0.0
1989.0,Atun albacora,San Antonio Oeste,0.0
1990.0,Atun albacora,San Antonio Oeste,0.0
1991.0,Atun albacora,San Antonio Oeste,0.0
1992.0,Atun albacora,San Antonio Oeste,0.0
1993.0,Atun albacora,San Antonio Oeste,0.0
1994.0,Atun albacora,San Antonio Oeste,0.0
1996.0,Atun albacora,San Antonio Oeste,0.0
1997.0,Atun albacora,San Antonio Oeste,0.0
1998.0,Atun albacora,San Antonio Oeste,0.0
1999.0,Atun albacora,San Antonio Oeste,0.0
2002.0,Atun albacora,San Antonio Oeste,0.0
2003.0,Atun albacora,San Antonio Oeste,0.0
2004.0,Atun albacora,San Antonio Oeste,0.0
2006.0,Atun albacora,San Antonio Oeste,0.0
2007.0,Atun albacora,San Antonio Oeste,0.0
2010.0,Atun albacora,San Antonio Oeste,0.0
1989.0,Atun aleta amarilla,San Antonio Oeste,0.0
1990.0,Atun aleta amarilla,San Antonio Oeste,0.0
1991.0,Atun aleta amarilla,San Antonio Oeste,0.0
1992.0,Atun aleta amarilla,San Antonio Oeste,0.0
1998.0,Atun aleta amarilla,San Antonio Oeste,0.0
2004.0,Atun aleta amarilla,San Antonio Oeste,0.0
2009.0,Atun aleta amarilla,San Antonio Oeste,0.0
1989.0,Atun aleta azul,San Antonio Oeste,0.0
1990.0,Atun aleta azul,San Antonio Oeste,0.0
1991.0,Atun aleta azul,San Antonio Oeste,0.0
2005.0,Atun aleta azul,San Antonio Oeste,0.0
1989.0,Atun barrilete,San Antonio Oeste,0.0
1990.0,Atun barrilete,San Antonio Oeste,0.0
1991.0,Atun barrilete,San Antonio Oeste,0.0
1992.0,Atun barrilete,San Antonio Oeste,0.0
1993.0,Atun barrilete,San Antonio Oeste,0.0
1994.0,Atun barrilete,San Antonio Oeste,0.0
1996.0,Atun barrilete,San Antonio Oeste,0.0
1998.0,Atun barrilete,San Antonio Oeste,0.0
2000.0,Atun barrilete,San Antonio Oeste,0.0
2001.0,Atun barrilete,San Antonio Oeste,0.0
2004.0,Atun barrilete,San Antonio Oeste,0.0
2006.0,Atun barrilete,San Antonio Oeste,0.0
2009.0,Atun barrilete,San Antonio Oeste,0.0
2010.0,Atun barrilete,San Antonio Oeste,0.0
2011.0,Atun barrilete,San Antonio Oeste,0.0
1989.0,Atun ojo grande,San Antonio Oeste,0.0
1990.0,Atun ojo grande,San Antonio Oeste,0.0
1991.0,Atun ojo grande,San Antonio Oeste,0.0
1989.0,Atunes nep,San Antonio Oeste,0.0
1990.0,Atunes nep,San Antonio Oeste,0.0
1991.0,Atunes nep,San Antonio Oeste,0.0
1992.0,Atunes nep,San Antonio Oeste,0.0
1993.0,Atunes nep,San Antonio Oeste,0.0
1996.0,Atunes nep,San Antonio Oeste,0.0
1998.0,Atunes nep,San Antonio Oeste,0.0
2004.0,Atunes nep,San Antonio Oeste,0.0
2005.0,Atunes nep,San Antonio Oeste,0.0
2006.0,Atunes nep,San Antonio Oeste,0.0
2007.0,Atunes nep,San Antonio Oeste,0.0
2009.0,Atunes nep,San Antonio Oeste,0.0
2010.0,Atunes nep,San Antonio Oeste,0.0
2011.0,Atunes nep,San Antonio Oeste,0.0
2012.0,Atunes nep,San Antonio Oeste,0.0
2016.0,Atunes nep,San Antonio Oeste,0.0
1989.0,Bacalao austral,San Antonio Oeste,0.0
1990.0,Bacalao austral,San Antonio Oeste,0.0
1991.0,Bacalao austral,San Antonio Oeste,0.0
1992.0,Bacalao austral,San Antonio Oeste,0.0
1993.0,Bacalao austral,San Antonio Oeste,0.0
1994.0,Bacalao austral,San Antonio Oeste,0.0
1995.0,Bacalao austral,San Antonio Oeste,0.0
1996.0,Bacalao austral,San Antonio Oeste,0.3
1997.0,Bacalao austral,San Antonio Oeste,0.0
1998.0,Bacalao austral,San Antonio Oeste,12.9
1999.0,Bacalao austral,San Antonio Oeste,0.0
2000.0,Bacalao austral,San Antonio Oeste,1.5
2001.0,Bacalao austral,San Antonio Oeste,0.0
2002.0,Bacalao austral,San Antonio Oeste,0.0
2003.0,Bacalao austral,San Antonio Oeste,0.0
2004.0,Bacalao austral,San Antonio Oeste,0.0
2005.0,Bacalao austral,San Antonio Oeste,0.0
2006.0,Bacalao austral,San Antonio Oeste,0.0
2007.0,Bacalao austral,San Antonio Oeste,0.0
2008.0,Bacalao austral,San Antonio Oeste,0.0
2009.0,Bacalao austral,San Antonio Oeste,0.0
2010.0,Bacalao austral,San Antonio Oeste,0.0
2011.0,Bacalao austral,San Antonio Oeste,0.0
2012.0,Bacalao austral,San Antonio Oeste,0.0
2013.0,Bacalao austral,San Antonio Oeste,0.0
2014.0,Bacalao austral,San Antonio Oeste,0.0
2015.0,Bacalao austral,San Antonio Oeste,0.0
2016.0,Bacalao austral,San Antonio Oeste,0.0
2017.0,Bacalao austral,San Antonio Oeste,0.24
2018.0,Bacalao austral,San Antonio Oeste,0.0
2019.0,Bacalao austral,San Antonio Oeste,0.0
2020.0,Bacalao austral,San Antonio Oeste,0.0
1989.0,Bagre,San Antonio Oeste,0.0
1990.0,Bagre,San Antonio Oeste,0.0
1991.0,Bagre,San Antonio Oeste,0.0
1992.0,Bagre,San Antonio Oeste,0.0
1993.0,Bagre,San Antonio Oeste,0.0
1994.0,Bagre,San Antonio Oeste,0.0
1995.0,Bagre,San Antonio Oeste,0.0
1996.0,Bagre,San Antonio Oeste,0.0
1997.0,Bagre,San Antonio Oeste,0.0
1998.0,Bagre,San Antonio Oeste,0.0
1999.0,Bagre,San Antonio Oeste,0.0
2000.0,Bagre,San Antonio Oeste,0.0
2001.0,Bagre,San Antonio Oeste,0.0
2002.0,Bagre,San Antonio Oeste,0.0
2003.0,Bagre,San Antonio Oeste,0.0
2004.0,Bagre,San Antonio Oeste,0.0
2005.0,Bagre,San Antonio Oeste,0.0
2006.0,Bagre,San Antonio Oeste,0.0
2007.0,Bagre,San Antonio Oeste,0.0
2008.0,Bagre,San Antonio Oeste,0.5
2009.0,Bagre,San Antonio Oeste,0.0
2010.0,Bagre,San Antonio Oeste,0.0
2011.0,Bagre,San Antonio Oeste,0.0
2012.0,Bagre,San Antonio Oeste,0.0
2013.0,Bagre,San Antonio Oeste,0.0
2014.0,Bagre,San Antonio Oeste,0.0
2015.0,Bagre,San Antonio Oeste,0.0
2016.0,Bagre,San Antonio Oeste,0.0
2017.0,Bagre,San Antonio Oeste,0.0
2018.0,Bagre,San Antonio Oeste,0.0
2019.0,Bagre,San Antonio Oeste,0.0
2020.0,Bagre,San Antonio Oeste,0.0
2015.0,Bathyraja,San Antonio Oeste,1.83
1994.0,Berberecho,San Antonio Oeste,4.7
1997.0,Berberecho,San Antonio Oeste,0.0
2000.0,Berberecho,San Antonio Oeste,0.0
2001.0,Berberecho,San Antonio Oeste,0.0
2002.0,Berberecho,San Antonio Oeste,0.0
2005.0,Berberecho,San Antonio Oeste,0.0
2006.0,Berberecho,San Antonio Oeste,0.0
2007.0,Berberecho,San Antonio Oeste,0.0
2010.0,Berberecho,San Antonio Oeste,0.0
1989.0,Besugo,San Antonio Oeste,0.0
1990.0,Besugo,San Antonio Oeste,0.0
1991.0,Besugo,San Antonio Oeste,0.0
1992.0,Besugo,San Antonio Oeste,1.4
1993.0,Besugo,San Antonio Oeste,66.4
1994.0,Besugo,San Antonio Oeste,87.5
1995.0,Besugo,San Antonio Oeste,0.0
1996.0,Besugo,San Antonio Oeste,45.6
1997.0,Besugo,San Antonio Oeste,26.9
1998.0,Besugo,San Antonio Oeste,0.2
1999.0,Besugo,San Antonio Oeste,13.1
2000.0,Besugo,San Antonio Oeste,28.6
2001.0,Besugo,San Antonio Oeste,0.2
2002.0,Besugo,San Antonio Oeste,0.0
2003.0,Besugo,San Antonio Oeste,0.2
2004.0,Besugo,San Antonio Oeste,0.0
2005.0,Besugo,San Antonio Oeste,0.0
2006.0,Besugo,San Antonio Oeste,0.0
2007.0,Besugo,San Antonio Oeste,2.2
2008.0,Besugo,San Antonio Oeste,3.4
2009.0,Besugo,San Antonio Oeste,20.7
2010.0,Besugo,San Antonio Oeste,13.4
2011.0,Besugo,San Antonio Oeste,1.8
2012.0,Besugo,San Antonio Oeste,3.5
2013.0,Besugo,San Antonio Oeste,0.6
2014.0,Besugo,San Antonio Oeste,0.0
2015.0,Besugo,San Antonio Oeste,21.275000000000002
2016.0,Besugo,San Antonio Oeste,3.767
2017.0,Besugo,San Antonio Oeste,0.21
2018.0,Besugo,San Antonio Oeste,0.0
2019.0,Besugo,San Antonio Oeste,3.3280000000000003
2020.0,Besugo,San Antonio Oeste,0.0
1989.0,Bonito,San Antonio Oeste,0.0
1990.0,Bonito,San Antonio Oeste,0.0
1991.0,Bonito,San Antonio Oeste,0.0
1992.0,Bonito,San Antonio Oeste,0.0
1993.0,Bonito,San Antonio Oeste,0.0
1994.0,Bonito,San Antonio Oeste,0.0
1995.0,Bonito,San Antonio Oeste,0.0
1996.0,Bonito,San Antonio Oeste,0.0
1997.0,Bonito,San Antonio Oeste,0.0
1998.0,Bonito,San Antonio Oeste,0.0
1999.0,Bonito,San Antonio Oeste,0.0
2000.0,Bonito,San Antonio Oeste,0.0
2001.0,Bonito,San Antonio Oeste,0.0
2002.0,Bonito,San Antonio Oeste,0.0
2003.0,Bonito,San Antonio Oeste,0.0
2004.0,Bonito,San Antonio Oeste,0.0
2005.0,Bonito,San Antonio Oeste,0.0
2006.0,Bonito,San Antonio Oeste,0.0
2007.0,Bonito,San Antonio Oeste,0.0
2008.0,Bonito,San Antonio Oeste,0.0
2009.0,Bonito,San Antonio Oeste,0.0
2010.0,Bonito,San Antonio Oeste,0.0
2011.0,Bonito,San Antonio Oeste,0.0
2012.0,Bonito,San Antonio Oeste,0.0
2013.0,Bonito,San Antonio Oeste,0.0
2014.0,Bonito,San Antonio Oeste,0.0
2015.0,Bonito,San Antonio Oeste,0.0
2016.0,Bonito,San Antonio Oeste,3.96
2017.0,Bonito,San Antonio Oeste,0.0
2018.0,Bonito,San Antonio Oeste,0.0
2019.0,Bonito,San Antonio Oeste,0.0
2020.0,Bonito,San Antonio Oeste,0.0
1989.0,Brotola,San Antonio Oeste,0.0
1990.0,Brotola,San Antonio Oeste,0.0
1991.0,Brotola,San Antonio Oeste,0.0
1992.0,Brotola,San Antonio Oeste,0.0
1993.0,Brotola,San Antonio Oeste,0.0
1994.0,Brotola,San Antonio Oeste,0.0
1995.0,Brotola,San Antonio Oeste,0.0
1996.0,Brotola,San Antonio Oeste,0.6
1997.0,Brotola,San Antonio Oeste,0.8
1998.0,Brotola,San Antonio Oeste,0.4
1999.0,Brotola,San Antonio Oeste,0.2
2000.0,Brotola,San Antonio Oeste,0.3
2001.0,Brotola,San Antonio Oeste,0.0
2002.0,Brotola,San Antonio Oeste,0.0
2003.0,Brotola,San Antonio Oeste,0.0
2004.0,Brotola,San Antonio Oeste,0.0
2005.0,Brotola,San Antonio Oeste,0.0
2006.0,Brotola,San Antonio Oeste,0.0
2007.0,Brotola,San Antonio Oeste,0.0
2008.0,Brotola,San Antonio Oeste,0.0
2009.0,Brotola,San Antonio Oeste,0.0
2010.0,Brotola,San Antonio Oeste,0.0
2011.0,Brotola,San Antonio Oeste,0.0
2012.0,Brotola,San Antonio Oeste,0.0
2013.0,Brotola,San Antonio Oeste,0.0
2014.0,Brotola,San Antonio Oeste,0.0
2015.0,Brotola,San Antonio Oeste,0.0
2016.0,Brotola,San Antonio Oeste,0.0
2017.0,Brotola,San Antonio Oeste,0.0
2018.0,Brotola,San Antonio Oeste,0.0
2019.0,Brotola,San Antonio Oeste,0.0
2020.0,Brotola,San Antonio Oeste,0.0
1990.0,Burriqueta,San Antonio Oeste,0.0
1991.0,Burriqueta,San Antonio Oeste,0.0
1992.0,Burriqueta,San Antonio Oeste,0.0
1993.0,Burriqueta,San Antonio Oeste,0.0
1994.0,Burriqueta,San Antonio Oeste,0.0
1995.0,Burriqueta,San Antonio Oeste,0.0
1996.0,Burriqueta,San Antonio Oeste,0.0
1997.0,Burriqueta,San Antonio Oeste,0.0
1999.0,Burriqueta,San Antonio Oeste,0.0
2000.0,Burriqueta,San Antonio Oeste,0.0
2001.0,Burriqueta,San Antonio Oeste,0.0
2002.0,Burriqueta,San Antonio Oeste,0.0
2003.0,Burriqueta,San Antonio Oeste,0.0
2004.0,Burriqueta,San Antonio Oeste,0.0
2005.0,Burriqueta,San Antonio Oeste,0.0
2007.0,Burriqueta,San Antonio Oeste,0.0
2010.0,Burriqueta,San Antonio Oeste,0.0
2011.0,Burriqueta,San Antonio Oeste,0.0
2012.0,Burriqueta,San Antonio Oeste,0.0
2013.0,Burriqueta,San Antonio Oeste,0.0
2015.0,Burriqueta,San Antonio Oeste,0.0
2016.0,Burriqueta,San Antonio Oeste,0.0
1989.0,Caballa,San Antonio Oeste,0.0
1990.0,Caballa,San Antonio Oeste,0.0
1991.0,Caballa,San Antonio Oeste,0.0
1992.0,Caballa,San Antonio Oeste,0.0
1993.0,Caballa,San Antonio Oeste,0.0
1994.0,Caballa,San Antonio Oeste,0.0
1995.0,Caballa,San Antonio Oeste,0.0
1996.0,Caballa,San Antonio Oeste,0.0
1997.0,Caballa,San Antonio Oeste,0.0
1998.0,Caballa,San Antonio Oeste,1.0
1999.0,Caballa,San Antonio Oeste,1.1
2000.0,Caballa,San Antonio Oeste,0.0
2001.0,Caballa,San Antonio Oeste,0.0
2002.0,Caballa,San Antonio Oeste,0.0
2003.0,Caballa,San Antonio Oeste,0.1
2004.0,Caballa,San Antonio Oeste,0.0
2005.0,Caballa,San Antonio Oeste,0.0
2006.0,Caballa,San Antonio Oeste,0.0
2007.0,Caballa,San Antonio Oeste,0.0
2008.0,Caballa,San Antonio Oeste,0.1
2009.0,Caballa,San Antonio Oeste,0.0
2010.0,Caballa,San Antonio Oeste,0.1
2011.0,Caballa,San Antonio Oeste,0.0
2012.0,Caballa,San Antonio Oeste,0.0
2014.0,Caballa,San Antonio Oeste,0.0
2017.0,Caballa,San Antonio Oeste,0.0
2018.0,Caballa,San Antonio Oeste,0.0
2019.0,Caballa,San Antonio Oeste,0.416
2020.0,Caballa,San Antonio Oeste,0.0
2013.0,Caballa Norte del 39° S,San Antonio Oeste,0.0
2015.0,Caballa Norte del 39° S,San Antonio Oeste,0.0
2016.0,Caballa Norte del 39° S,San Antonio Oeste,0.0
2013.0,Caballa Sur del 39° S,San Antonio Oeste,0.0
2015.0,Caballa Sur del 39° S,San Antonio Oeste,0.0
2016.0,Caballa Sur del 39° S,San Antonio Oeste,0.0
2008.0,Cabrilla,San Antonio Oeste,0.0
2009.0,Cabrilla,San Antonio Oeste,1.6
2010.0,Cabrilla,San Antonio Oeste,0.0
2011.0,Cabrilla,San Antonio Oeste,0.0
2012.0,Cabrilla,San Antonio Oeste,0.0
2018.0,Cabrilla,San Antonio Oeste,0.0
2019.0,Cabrilla,San Antonio Oeste,0.0
2020.0,Cabrilla,San Antonio Oeste,0.0
1989.0,Calamar Illex,San Antonio Oeste,51.7
1990.0,Calamar Illex,San Antonio Oeste,284.1
1991.0,Calamar Illex,San Antonio Oeste,65.8
1992.0,Calamar Illex,San Antonio Oeste,76.4
1993.0,Calamar Illex,San Antonio Oeste,1862.7
1994.0,Calamar Illex,San Antonio Oeste,3897.0
1995.0,Calamar Illex,San Antonio Oeste,1332.3
1996.0,Calamar Illex,San Antonio Oeste,46.0
1997.0,Calamar Illex,San Antonio Oeste,659.6
1998.0,Calamar Illex,San Antonio Oeste,99.7
1999.0,Calamar Illex,San Antonio Oeste,169.0
2000.0,Calamar Illex,San Antonio Oeste,145.5
2001.0,Calamar Illex,San Antonio Oeste,508.5
2002.0,Calamar Illex,San Antonio Oeste,8.2
2003.0,Calamar Illex,San Antonio Oeste,408.2
2004.0,Calamar Illex,San Antonio Oeste,26.4
2005.0,Calamar Illex,San Antonio Oeste,42.0
2006.0,Calamar Illex,San Antonio Oeste,16.7
2007.0,Calamar Illex,San Antonio Oeste,42.3
2008.0,Calamar Illex,San Antonio Oeste,76.2
2009.0,Calamar Illex,San Antonio Oeste,22.3
2010.0,Calamar Illex,San Antonio Oeste,25.2
2011.0,Calamar Illex,San Antonio Oeste,21.9
2012.0,Calamar Illex,San Antonio Oeste,5.9
2013.0,Calamar Illex,San Antonio Oeste,2.698
2014.0,Calamar Illex,San Antonio Oeste,2.7
2015.0,Calamar Illex,San Antonio Oeste,0.0
2016.0,Calamar Illex,San Antonio Oeste,0.0
2017.0,Calamar Illex,San Antonio Oeste,0.94
2018.0,Calamar Illex,San Antonio Oeste,3.7
2019.0,Calamar Illex,San Antonio Oeste,1.735
2020.0,Calamar Illex,San Antonio Oeste,7.779000000000001
1989.0,Calamar Loligo,San Antonio Oeste,4.9
1990.0,Calamar Loligo,San Antonio Oeste,0.0
1991.0,Calamar Loligo,San Antonio Oeste,0.3
1992.0,Calamar Loligo,San Antonio Oeste,0.0
1993.0,Calamar Loligo,San Antonio Oeste,0.5
1994.0,Calamar Loligo,San Antonio Oeste,0.0
1995.0,Calamar Loligo,San Antonio Oeste,0.0
1996.0,Calamar Loligo,San Antonio Oeste,0.1
1997.0,Calamar Loligo,San Antonio Oeste,0.0
1998.0,Calamar Loligo,San Antonio Oeste,0.0
1999.0,Calamar Loligo,San Antonio Oeste,0.9
2000.0,Calamar Loligo,San Antonio Oeste,0.5
2001.0,Calamar Loligo,San Antonio Oeste,508.5
2002.0,Calamar Loligo,San Antonio Oeste,0.0
2003.0,Calamar Loligo,San Antonio Oeste,0.0
2004.0,Calamar Loligo,San Antonio Oeste,0.0
2005.0,Calamar Loligo,San Antonio Oeste,0.0
2006.0,Calamar Loligo,San Antonio Oeste,0.0
2007.0,Calamar Loligo,San Antonio Oeste,0.0
2008.0,Calamar Loligo,San Antonio Oeste,0.0
2009.0,Calamar Loligo,San Antonio Oeste,3.1
2010.0,Calamar Loligo,San Antonio Oeste,0.0
2011.0,Calamar Loligo,San Antonio Oeste,0.0
2012.0,Calamar Loligo,San Antonio Oeste,0.4
2013.0,Calamar Loligo,San Antonio Oeste,0.0
2014.0,Calamar Loligo,San Antonio Oeste,0.0
2015.0,Calamar Loligo,San Antonio Oeste,0.0
2016.0,Calamar Loligo,San Antonio Oeste,0.0
2017.0,Calamar Loligo,San Antonio Oeste,2.25
2018.0,Calamar Loligo,San Antonio Oeste,0.5
2019.0,Calamar Loligo,San Antonio Oeste,0.0
2020.0,Calamar Loligo,San Antonio Oeste,0.0
1989.0,Calamar Martialia,San Antonio Oeste,0.0
1990.0,Calamar Martialia,San Antonio Oeste,0.0
1991.0,Calamar Martialia,San Antonio Oeste,0.3
1995.0,Calamar Martialia,San Antonio Oeste,0.0
1996.0,Calamar Martialia,San Antonio Oeste,0.0
1997.0,Calamar Martialia,San Antonio Oeste,0.0
1999.0,Calamar Martialia,San Antonio Oeste,0.0
2000.0,Calamar Martialia,San Antonio Oeste,0.0
2001.0,Calamar Martialia,San Antonio Oeste,0.0
2003.0,Calamar Martialia,San Antonio Oeste,0.0
2004.0,Calamar Martialia,San Antonio Oeste,0.0
2005.0,Calamar Martialia,San Antonio Oeste,0.0
2006.0,Calamar Martialia,San Antonio Oeste,1.3
2009.0,Calamar Martialia,San Antonio Oeste,0.0
2019.0,Calamar patagónico,San Antonio Oeste,0.0
1989.0,Camaron,San Antonio Oeste,0.1
1990.0,Camaron,San Antonio Oeste,0.0
1991.0,Camaron,San Antonio Oeste,0.8
1992.0,Camaron,San Antonio Oeste,0.0
1993.0,Camaron,San Antonio Oeste,0.0
1994.0,Camaron,San Antonio Oeste,3.5
1995.0,Camaron,San Antonio Oeste,0.0
1996.0,Camaron,San Antonio Oeste,0.0
1997.0,Camaron,San Antonio Oeste,0.0
1998.0,Camaron,San Antonio Oeste,0.0
1999.0,Camaron,San Antonio Oeste,0.0
2000.0,Camaron,San Antonio Oeste,0.0
2001.0,Camaron,San Antonio Oeste,0.0
2002.0,Camaron,San Antonio Oeste,0.0
2003.0,Camaron,San Antonio Oeste,0.0
2004.0,Camaron,San Antonio Oeste,0.0
2005.0,Camaron,San Antonio Oeste,0.0
2006.0,Camaron,San Antonio Oeste,0.0
2007.0,Camaron,San Antonio Oeste,0.0
2008.0,Camaron,San Antonio Oeste,0.0
2009.0,Camaron,San Antonio Oeste,0.0
2010.0,Camaron,San Antonio Oeste,0.0
2011.0,Camaron,San Antonio Oeste,0.0
2012.0,Camaron,San Antonio Oeste,0.0
2013.0,Camaron,San Antonio Oeste,0.0
2014.0,Camaron,San Antonio Oeste,0.0
2015.0,Camaron,San Antonio Oeste,0.0
2016.0,Camaron,San Antonio Oeste,0.0
2017.0,Camaron,San Antonio Oeste,0.0
2018.0,Camaron,San Antonio Oeste,0.0
2019.0,Camaron,San Antonio Oeste,0.0
2020.0,Camaron,San Antonio Oeste,0.0
1989.0,Cangrejo,San Antonio Oeste,0.0
1990.0,Cangrejo,San Antonio Oeste,0.0
1991.0,Cangrejo,San Antonio Oeste,0.0
1992.0,Cangrejo,San Antonio Oeste,0.0
1993.0,Cangrejo,San Antonio Oeste,0.0
1994.0,Cangrejo,San Antonio Oeste,0.0
1995.0,Cangrejo,San Antonio Oeste,0.0
1996.0,Cangrejo,San Antonio Oeste,0.0
1997.0,Cangrejo,San Antonio Oeste,1.1
1998.0,Cangrejo,San Antonio Oeste,0.6
1999.0,Cangrejo,San Antonio Oeste,3.1
2000.0,Cangrejo,San Antonio Oeste,5.2
2001.0,Cangrejo,San Antonio Oeste,0.0
2002.0,Cangrejo,San Antonio Oeste,0.0
2003.0,Cangrejo,San Antonio Oeste,0.0
2004.0,Cangrejo,San Antonio Oeste,0.0
2005.0,Cangrejo,San Antonio Oeste,0.0
2006.0,Cangrejo,San Antonio Oeste,0.0
2007.0,Cangrejo,San Antonio Oeste,0.0
2008.0,Cangrejo,San Antonio Oeste,0.0
2009.0,Cangrejo,San Antonio Oeste,0.0
2010.0,Cangrejo,San Antonio Oeste,91.7
2011.0,Cangrejo,San Antonio Oeste,67.4
2012.0,Cangrejo,San Antonio Oeste,1.2
2013.0,Cangrejo,San Antonio Oeste,1.5620000000000003
2014.0,Cangrejo,San Antonio Oeste,0.0
2015.0,Cangrejo,San Antonio Oeste,0.0
2016.0,Cangrejo,San Antonio Oeste,0.0
2017.0,Cangrejo,San Antonio Oeste,0.0
2018.0,Cangrejo,San Antonio Oeste,0.0
2019.0,Cangrejo,San Antonio Oeste,0.0
2020.0,Cangrejo,San Antonio Oeste,0.0
2018.0,Cangrejo rojo,San Antonio Oeste,0.0
1989.0,Caracol,San Antonio Oeste,0.5
1990.0,Caracol,San Antonio Oeste,0.7
